日期,代號,名稱,動作,股數,價格,實現損益
2026-06-26,2347,聯強,進場YoY129%,8548,92.8,
2026-07-01,2337,旺宏,出清,4882,143.5,-92758
2026-07-01,3443,創意,進場YoY132%,151,5045.0,
2026-07-07,3443,創意,出清,151,4480.0,-85315
2026-07-07,2101,南港,進場YoY159%,19854,34.1,
2026-07-08,3028,增你強,出清,6939,74.1,99228
2026-07-08,6139,亞翔,進場YoY103%,593,866.0,
2026-07-09,3167,大量,出清,1358,775.0,691222
2026-07-09,4739,康普,出清,185,99.0,4273
2026-07-09,2495,普安,進場YoY87%,14792,52.5,
2026-07-09,2520,冠德,進場YoY52%,8343,35.1,
2026-07-13,2345,智邦,出清,324,2405.0,264060
2026-07-13,2347,聯強,出清,8548,82.5,-88044
2026-07-13,6589,台康生技,進場YoY94%,14861,50.6,
2026-07-13,2467,志聖,進場YoY94%,1203,595.0,
2026-07-14,8996,高力,出清,548,1175.0,146316
2026-07-14,2495,普安,出清,14792,44.75,-114638
2026-07-14,2467,志聖,出清,1203,536.0,-70977
2026-07-14,3702,大聯大,進場YoY132%,5991,119.5,
2026-07-14,2382,廣達,進場YoY103%,1884,380.0,
2026-07-14,2414,精技,進場YoY87%,8039,63.6,
2026-07-16,2406,國碩,出清,19980,33.95,-37962
2026-07-16,3167,大量,進場YoY140%,788,851.0,
2026-07-17,3006,晶豪科,出清,3721,198.0,106048
2026-07-17,6589,台康生技,出清,14861,44.85,-85451
2026-07-17,3702,大聯大,出清,5991,109.5,-59910
2026-07-17,2382,廣達,出清,1884,325.5,-102678
2026-07-17,3167,大量,出清,788,766.0,-66980
2026-07-20,2344,華邦電,出清,3763,151.0,-11289
2026-07-20,6139,亞翔,出清,593,775.0,-53963
2026-07-21,3706,神達,進場YoY81%,7273,91.3,
2026-07-21,4916,事欣科,進場YoY81%,6205,107.0,
2026-07-21,2395,研華,進場YoY73%,1171,567.0,
2026-07-21,5388,中磊,進場YoY71%,7802,85.1,
2026-07-21,8046,南電,進場YoY50%,558,1190.0,
2026-07-21,9940,信義,進場YoY41%,32312,20.55,
2026-07-21,2646,星宇航空,進場YoY41%,13755,22.0,
2026-07-23,2414,精技,出清,8039,54.5,-73155
2026-07-23,3022,威強電,進場YoY80%,4697,92.2,
2026-07-28,4916,事欣科,出清,6205,97.1,-61430
2026-07-28,8046,南電,出清,558,976.0,-119412
2026-07-29,2305,全友,出清,483,27.45,2343
2026-07-29,2101,南港,出清,19854,32.25,-36730
2026-07-29,3706,神達,出清,7273,85.3,-43638
2026-07-29,5388,中磊,出清,7802,81.9,-24966
2026-08-05,8271,宇瞻,進場YoY201%,2891,227.0,
2026-08-05,3229,晟鈦,進場YoY99%,14831,44.25,
2026-08-05,6214,精誠,進場YoY77%,4289,153.0,
2026-08-05,6414,樺漢,進場YoY57%,1399,469.0,
2026-08-05,2317,鴻海,進場YoY52%,1615,258.5,
2026-08-05,2027,大成鋼,進場YoY44%,178,44.35,
2026-08-10,2646,星宇航空,出清,13755,20.75,-17194
2026-08-10,8112,至上,進場YoY231%,3015,92.4,
2026-08-17,2317,鴻海,出清,1615,255.0,-5652
2026-08-17,2344,華邦電,進場YoY292%,2242,181.5,
2026-08-18,6414,樺漢,出清,1399,389.5,-111220
2026-08-18,2465,麗臺,進場YoY281%,6256,86.2,
2026-08-19,2344,華邦電,出清,2242,168.0,-30267
2026-08-20,7750,新代,進場YoY203%,153,2460.0,
2026-08-24,7750,新代,出清,153,2140.0,-48960
2026-08-25,3135,凌航,進場YoY204%,1820,180.0,
2026-09-01,3135,凌航,出清,1820,173.0,-12740
2026-09-01,3167,大量,進場YoY153%,391,800.0,
2026-09-03,3022,威強電,出清,4697,87.2,-23485
2026-09-03,8112,至上,出清,3015,89.3,-9347
2026-09-03,3167,大量,出清,391,730.0,-27370
2026-09-03,3443,創意,進場YoY158%,120,5800.0,
2026-09-03,6531,愛普*,進場YoY145%,289,912.0,
2026-09-03,6885,全福生技,進場YoY109%,233,23.25,
